Date,24HPass,3DPass,7DPass,Trips,Miles,Year,Month,Day,MonthYear
2014-06-10,783.0,,117.0,36959,59.916000000000004,2014,6,10,2014-06-01
2014-06-11,691.0,,105.0,33809,55.193000000000005,2014,6,11,2014-06-01
2014-06-12,644.0,,78.0,32186,49.272,2014,6,12,2014-06-01
2014-06-13,565.0,,40.0,20236,31.146,2014,6,13,2014-06-01
2014-06-14,2442.0,,129.0,31432,63.83,2014,6,14,2014-06-01
2014-06-15,2397.0,,136.0,31029,65.14,2014,6,15,2014-06-01
2014-06-16,1080.0,,153.0,38568,66.964,2014,6,16,2014-06-01
2014-06-17,978.0,,124.0,38963,66.789,2014,6,17,2014-06-01
2014-06-18,905.0,,139.0,38984,64.305,2014,6,18,2014-06-01
2014-06-19,812.0,,92.0,35327,58.66,2014,6,19,2014-06-01
2014-06-20,1439.0,,117.0,38827,78.661,2014,6,20,2014-06-01
2014-06-21,2951.0,,149.0,33325,69.714,2014,6,21,2014-06-01
2014-06-22,2532.0,,107.0,32300,65.036,2014,6,22,2014-06-01
2014-06-23,1024.0,,167.0,36342,61.528999999999996,2014,6,23,2014-06-01
2014-06-24,939.0,,136.0,39886,66.604,2014,6,24,2014-06-01
2014-06-25,868.0,,137.0,38035,60.763000000000005,2014,6,25,2014-06-01
2014-06-26,1051.0,,109.0,38610,63.768,2014,6,26,2014-06-01
2014-06-27,1573.0,,147.0,39697,70.902,2014,6,27,2014-06-01
2014-06-28,2679.0,,125.0,31684,65.075,2014,6,28,2014-06-01
2014-06-29,2450.0,,125.0,30784,64.706,2014,6,29,2014-06-01
2014-06-30,1044.0,,120.0,36854,61.917,2014,6,30,2014-06-01
2014-07-01,955.0,,120.0,37970,61.17,2014,7,1,2014-07-01
2014-07-02,688.0,,92.0,28765,44.192,2014,7,2,2014-07-01
2014-07-03,819.0,,88.0,30078,48.573,2014,7,3,2014-07-01
2014-07-04,1196.0,,77.0,14850,27.905,2014,7,4,2014-07-01
2014-07-05,2566.0,,127.0,25116,55.725,2014,7,5,2014-07-01
2014-07-06,2392.0,,111.0,26615,65.358,2014,7,6,2014-07-01
2014-07-07,905.0,,160.0,35075,59.833999999999996,2014,7,7,2014-07-01
2014-07-08,740.0,,120.0,35734,57.828,2014,7,8,2014-07-01
2014-07-09,879.0,,127.0,37588,60.912,2014,7,9,2014-07-01
2014-07-10,1052.0,,115.0,39779,66.23899999999999,2014,7,10,2014-07-01
2014-07-11,1339.0,,93.0,38416,65.516,2014,7,11,2014-07-01
2014-07-12,2697.0,,115.0,31413,63.663999999999994,2014,7,12,2014-07-01
2014-07-13,1713.0,,91.0,27089,50.105,2014,7,13,2014-07-01
2014-07-14,637.0,,93.0,28173,43.222,2014,7,14,2014-07-01
2014-07-15,410.0,,58.0,24993,37.092,2014,7,15,2014-07-01
2014-07-16,959.0,,116.0,38610,63.61600000000001,2014,7,16,2014-07-01
2014-07-17,1114.0,,110.0,41996,70.061,2014,7,17,2014-07-01
2014-07-18,1502.0,,148.0,39526,69.416,2014,7,18,2014-07-01
2014-07-19,2796.0,,130.0,31943,64.395,2014,7,19,2014-07-01
2014-07-20,2767.0,,146.0,33156,68.542,2014,7,20,2014-07-01
2014-07-21,1162.0,,129.0,38963,64.824,2014,7,21,2014-07-01
2014-07-22,992.0,,127.0,40450,67.081,2014,7,22,2014-07-01
2014-07-23,816.0,,126.0,37508,59.956,2014,7,23,2014-07-01
2014-07-24,1064.0,,109.0,40419,67.584,2014,7,24,2014-07-01
2014-07-25,1457.0,,105.0,39768,68.652,2014,7,25,2014-07-01
2014-07-26,2428.0,,92.0,29882,59.645,2014,7,26,2014-07-01
2014-07-27,2108.0,,115.0,29669,58.193000000000005,2014,7,27,2014-07-01
2014-07-28,877.0,,150.0,36360,59.567,2014,7,28,2014-07-01
2014-07-29,1089.0,,128.0,41198,68.064,2014,7,29,2014-07-01
2014-07-30,1116.0,,99.0,41207,68.127,2014,7,30,2014-07-01
2014-07-31,1065.0,,113.0,39282,65.414,2014,7,31,2014-07-01
2014-08-01,1192.0,,93.0,35829,59.202,2014,8,1,2014-08-01
2014-08-02,2540.0,,127.0,30013,60.544,2014,8,2,2014-08-01
2014-08-03,2146.0,,96.0,27854,55.867,2014,8,3,2014-08-01
2014-08-04,1097.0,,165.0,37408,63.736999999999995,2014,8,4,2014-08-01
2014-08-05,1059.0,,119.0,38168,63.957,2014,8,5,2014-08-01
2014-08-06,1067.0,,144.0,39942,66.342,2014,8,6,2014-08-01
2014-08-07,1083.0,,129.0,39933,67.398,2014,8,7,2014-08-01
2014-08-08,1342.0,,111.0,37367,64.33,2014,8,8,2014-08-01
2014-08-09,3814.0,,151.0,35701,81.003,2014,8,9,2014-08-01
2014-08-10,2303.0,,131.0,29339,61.287,2014,8,10,2014-08-01
2014-08-11,1167.0,,132.0,36837,61.708,2014,8,11,2014-08-01
2014-08-12,526.0,,90.0,28591,41.88,2014,8,12,2014-08-01
2014-08-13,661.0,,98.0,30698,49.367,2014,8,13,2014-08-01
2014-08-14,1069.0,,128.0,38863,67.92399999999999,2014,8,14,2014-08-01
2014-08-15,1198.0,,117.0,35524,60015.0,2014,8,15,2014-08-01
2014-08-16,4217.0,,155.0,36127,83272.0,2014,8,16,2014-08-01
2014-08-17,2344.0,,121.0,30223,61390.0,2014,8,17,2014-08-01
2014-08-18,1156.0,,157.0,37851,64873.0,2014,8,18,2014-08-01
2014-08-19,965.0,,140.0,38912,65883.0,2014,8,19,2014-08-01
2014-08-20,1057.0,,110.0,39090,66900.0,2014,8,20,2014-08-01
2014-08-21,960.0,,107.0,36917,62373.0,2014,8,21,2014-08-01
2014-08-22,863.0,,81.0,33147,54765.0,2014,8,22,2014-08-01
2014-08-23,2254.0,,98.0,28956,57270.0,2014,8,23,2014-08-01
2014-08-24,2528.0,,125.0,30422,65005.0,2014,8,24,2014-08-01
2014-08-25,1007.0,,146.0,36244,60866.0,2014,8,25,2014-08-01
2014-08-26,937.0,,124.0,37937,62487.0,2014,8,26,2014-08-01
2014-08-27,829.0,,83.0,36900,61488.0,2014,8,27,2014-08-01
2014-08-28,982.0,,83.0,37055,62402.0,2014,8,28,2014-08-01
2014-08-29,1329.0,,109.0,34292,59371.0,2014,8,29,2014-08-01
2014-08-30,2442.0,,99.0,25239,52782.0,2014,8,30,2014-08-01
2014-08-31,1952.0,,89.0,20097,41594.0,2014,8,31,2014-08-01
2014-09-01,2083.0,,105.0,26055,51270.0,2014,9,1,2014-09-01
2014-09-02,693.0,,121.0,34005,53842.0,2014,9,2,2014-09-01
2014-09-03,789.0,,148.0,38998,62736.0,2014,9,3,2014-09-01
2014-09-04,816.0,,125.0,40022,64563.0,2014,9,4,2014-09-01
2014-09-05,1111.0,,121.0,38325,64421.0,2014,9,5,2014-09-01
2014-09-06,1674.0,,105.0,28290,51519.0,2014,9,6,2014-09-01
2014-09-07,2222.0,,115.0,32524,65394.0,2014,9,7,2014-09-01
2014-09-08,818.0,,118.0,38091,60610.0,2014,9,8,2014-09-01
2014-09-09,620.0,,99.0,38101,59026.0,2014,9,9,2014-09-01
2014-09-10,981.0,,104.0,41634,69561.0,2014,9,10,2014-09-01
2014-09-11,844.0,,90.0,40864,65798.0,2014,9,11,2014-09-01
2014-09-12,1195.0,,103.0,41341,75561.0,2014,9,12,2014-09-01
2014-09-13,842.0,,67.0,19110,31600.0,2014,9,13,2014-09-01
2014-09-14,2290.0,,117.0,31589,62963.0,2014,9,14,2014-09-01
2014-09-15,858.0,,118.0,39044,64983.0,2014,9,15,2014-09-01
2014-09-16,484.0,,61.0,28285,43250.0,2014,9,16,2014-09-01
2014-09-17,916.0,,121.0,41347,67758.0,2014,9,17,2014-09-01
2014-09-18,887.0,,115.0,41145,67840.0,2014,9,18,2014-09-01
2014-09-19,979.0,,90.0,38162,62500.0,2014,9,19,2014-09-01
2014-09-20,2464.0,,122.0,32951,64838.0,2014,9,20,2014-09-01
2014-09-21,1693.0,,90.0,28530,54319.0,2014,9,21,2014-09-01
2014-09-22,748.0,,84.0,36624,59024.0,2014,9,22,2014-09-01
2014-09-23,841.0,,106.0,40105,66590.0,2014,9,23,2014-09-01
2014-09-24,719.0,,100.0,38976,62834.0,2014,9,24,2014-09-01
2014-09-25,165.0,,24.0,18282,26019.0,2014,9,25,2014-09-01
2014-09-26,1297.0,,118.0,38394,66227.0,2014,9,26,2014-09-01
2014-09-27,2712.0,,118.0,33322,69724.0,2014,9,27,2014-09-01
2014-09-28,2259.0,,129.0,32080,64811.0,2014,9,28,2014-09-01
2014-09-29,689.0,,114.0,36896,59305.0,2014,9,29,2014-09-01
2014-09-30,613.0,,65.0,39061,59970.0,2014,9,30,2014-09-01
2014-10-01,330.0,,48.0,31197,44612.0,2014,10,1,2014-10-01
2014-10-02,602.0,,86.0,38286,60639.0,2014,10,2,2014-10-01
2014-10-03,1276.0,,107.0,38956,65739.0,2014,10,3,2014-10-01
2014-10-04,617.0,,26.0,15088,24254.0,2014,10,4,2014-10-01
2014-10-05,1470.0,,90.0,26247,48930.0,2014,10,5,2014-10-01
2014-10-06,710.0,,99.0,35651,56380.0,2014,10,6,2014-10-01
2014-10-07,593.0,,81.0,36931,58740.0,2014,10,7,2014-10-01
2014-10-08,667.0,,86.0,37870,60594.0,2014,10,8,2014-10-01
2014-10-09,709.0,,71.0,36427,57865.0,2014,10,9,2014-10-01
2014-10-10,905.0,,78.0,34690,54690.0,2014,10,10,2014-10-01
2014-10-11,528.0,,34.0,14805,23278.0,2014,10,11,2014-10-01
2014-10-12,2083.0,,80.0,26259,52781.0,2014,10,12,2014-10-01
2014-10-13,749.0,,60.0,25616,40275.0,2014,10,13,2014-10-01
2014-10-14,869.0,,101.0,36529,61691.0,2014,10,14,2014-10-01
2014-10-15,506.0,,82.0,31784,49319.0,2014,10,15,2014-10-01
2014-10-16,499.0,,61.0,29845,47808.0,2014,10,16,2014-10-01
2014-10-17,1180.0,,105.0,37759,64389.0,2014,10,17,2014-10-01
2014-10-18,1806.0,,63.0,27634,52554.0,2014,10,18,2014-10-01
2014-10-19,1000.0,,57.0,21017,35039.0,2014,10,19,2014-10-01
2014-10-20,514.0,,74.0,30928,48030.0,2014,10,20,2014-10-01
2014-10-21,539.0,,90.0,34710,53960.0,2014,10,21,2014-10-01
2014-10-22,110.0,,30.0,10402,13894.0,2014,10,22,2014-10-01
2014-10-23,74.0,,19.0,14886,20446.0,2014,10,23,2014-10-01
2014-10-24,722.0,,84.0,33022,51151.0,2014,10,24,2014-10-01
2014-10-25,2093.0,,83.0,27802,53881.0,2014,10,25,2014-10-01
2014-10-26,1220.0,,71.0,23077,41308.0,2014,10,26,2014-10-01
2014-10-27,519.0,,73.0,31908,49892.0,2014,10,27,2014-10-01
2014-10-28,628.0,,79.0,36429,56602.0,2014,10,28,2014-10-01
2014-10-29,466.0,,70.0,32944,48378.0,2014,10,29,2014-10-01
2014-10-30,557.0,,61.0,34658,52162.0,2014,10,30,2014-10-01
2014-10-31,653.0,,75.0,30787,46834.0,2014,10,31,2014-10-01
2014-11-01,98.0,,10.0,6739,8703.0,2014,11,1,2014-11-01
2014-11-02,480.0,,44.0,15730,23106.0,2014,11,2,2014-11-01
2014-11-03,568.0,,51.0,29590,45368.0,2014,11,3,2014-11-01
2014-11-04,665.0,,80.0,34612,54306.0,2014,11,4,2014-11-01
2014-11-05,513.0,,49.0,33764,52464.0,2014,11,5,2014-11-01
2014-11-06,98.0,,12.0,13882,18743.0,2014,11,6,2014-11-01
2014-11-07,416.0,,45.0,28053,40163.0,2014,11,7,2014-11-01
2014-11-08,878.0,,40.0,19372,31589.0,2014,11,8,2014-11-01
2014-11-09,952.0,,44.0,20225,34251.0,2014,11,9,2014-11-01
2014-11-10,607.0,,46.0,30616,46768.0,2014,11,10,2014-11-01
2014-11-11,599.0,,41.0,32312,49461.0,2014,11,11,2014-11-01
2014-11-12,325.0,,36.0,30830,45234.0,2014,11,12,2014-11-01
2014-11-13,252.0,,21.0,22798,32395.0,2014,11,13,2014-11-01
2014-11-14,242.0,,28.0,23452,33240.0,2014,11,14,2014-11-01
2014-11-15,522.0,,16.0,15403,23774.0,2014,11,15,2014-11-01
2014-11-16,319.0,,20.0,14544,20645.0,2014,11,16,2014-11-01
2014-11-17,25.0,,8.0,8944,11294.0,2014,11,17,2014-11-01
2014-11-18,78.0,,26.0,18436,23704.0,2014,11,18,2014-11-01
2014-11-19,102.0,,17.0,18211,24052.0,2014,11,19,2014-11-01
2014-11-20,160.0,,20.0,22682,30878.0,2014,11,20,2014-11-01
2014-11-21,131.0,,24.0,19582,25533.0,2014,11,21,2014-11-01
2014-11-22,345.0,,9.0,13838,20211.0,2014,11,22,2014-11-01
2014-11-23,628.0,,26.0,17012,27503.0,2014,11,23,2014-11-01
2014-11-24,374.0,,45.0,25007,37873.0,2014,11,24,2014-11-01
2014-11-25,365.0,,27.0,27889,39495.0,2014,11,25,2014-11-01
2014-11-26,14.0,,1.0,4064,4997.0,2014,11,26,2014-11-01
2014-11-27,74.0,,10.0,4331,5954.0,2014,11,27,2014-11-01
2014-11-28,209.0,,8.0,9157,12743.0,2014,11,28,2014-11-01
2014-11-29,235.0,,14.0,8974,12808.0,2014,11,29,2014-11-01
2014-11-30,449.0,,25.0,13612,21244.0,2014,11,30,2014-11-01
2014-12-01,281.0,,20.0,20398,29977.0,2014,12,1,2014-12-01
2014-12-02,45.0,,24.0,16961,22343.0,2014,12,2,2014-12-01
2014-12-03,65.0,,6.0,15078,23083.0,2014,12,3,2014-12-01
2014-12-04,191.0,,14.0,23442,33077.0,2014,12,4,2014-12-01
2014-12-05,153.0,,12.0,17289,23200.0,2014,12,5,2014-12-01
2014-12-06,59.0,,5.0,4487,5787.0,2014,12,6,2014-12-01
2014-12-07,254.0,,13.0,11404,16007.0,2014,12,7,2014-12-01
2014-12-08,60.0,,11.0,17015,21665.0,2014,12,8,2014-12-01
2014-12-09,18.0,,4.0,7322,9458.0,2014,12,9,2014-12-01
2014-12-10,23.0,,5.0,11476,14590.0,2014,12,10,2014-12-01
2014-12-11,144.0,,19.0,19840,27417.0,2014,12,11,2014-12-01
2014-12-12,151.0,,13.0,19393,25689.0,2014,12,12,2014-12-01
2014-12-13,324.0,,20.0,13760,21276.0,2014,12,13,2014-12-01
2014-12-14,326.0,,20.0,13255,19351.0,2014,12,14,2014-12-01
2014-12-15,186.0,,25.0,21306,29232.0,2014,12,15,2014-12-01
2014-12-16,119.0,,19.0,18653,25116.0,2014,12,16,2014-12-01
2014-12-17,186.0,,18.0,22350,30878.0,2014,12,17,2014-12-01
2014-12-18,119.0,,14.0,20679,27451.0,2014,12,18,2014-12-01
2014-12-19,158.0,,14.0,18696,24828.0,2014,12,19,2014-12-01
2014-12-20,145.0,,7.0,10628,13747.0,2014,12,20,2014-12-01
2014-12-21,170.0,,9.0,9582,12740.0,2014,12,21,2014-12-01
2014-12-22,156.0,,17.0,14849,20321.0,2014,12,22,2014-12-01
2014-12-23,68.0,,9.0,10405,13946.0,2014,12,23,2014-12-01
2014-12-24,36.0,,7.0,4716,6183.0,2014,12,24,2014-12-01
2014-12-25,456.0,,41.0,5354,11023.0,2014,12,25,2014-12-01
2014-12-26,464.0,,63.0,10775,17715.0,2014,12,26,2014-12-01
2014-12-27,741.0,,58.0,11128,21130.0,2014,12,27,2014-12-01
2014-12-28,326.0,,23.0,8719,12978.0,2014,12,28,2014-12-01
2014-12-29,363.0,,37.0,14763,22499.0,2014,12,29,2014-12-01
2014-12-30,214.0,,31.0,13277,18112.0,2014,12,30,2014-12-01
2014-12-31,216.0,,12.0,10450,14560.0,2014,12,31,2014-12-01
2015-01-01,267.0,,11.0,5792,9191.0,2015,1,1,2015-01-01
2015-01-02,298.0,,8.0,12371,18222.0,2015,1,2,2015-01-01
2015-01-03,96.0,,7.0,4834,6282.0,2015,1,3,2015-01-01
2015-01-04,152.0,,5.0,8509,11700.0,2015,1,4,2015-01-01
2015-01-05,88.0,,12.0,15792,20022.0,2015,1,5,2015-01-01
2015-01-06,2.0,,1.0,9483,12003.0,2015,1,6,2015-01-01
2015-01-07,5.0,,1.0,10685,12791.0,2015,1,7,2015-01-01
2015-01-08,18.0,,0.0,9777,11667.0,2015,1,8,2015-01-01
2015-01-09,16.0,,2.0,8631,11093.0,2015,1,9,2015-01-01
2015-01-10,51.0,,3.0,6826,8189.0,2015,1,10,2015-01-01
2015-01-11,68.0,,8.0,8204,10199.0,2015,1,11,2015-01-01
2015-01-12,27.0,,2.0,9441,11589.0,2015,1,12,2015-01-01
2015-01-13,23.0,,10.0,14134,17429.0,2015,1,13,2015-01-01
2015-01-14,43.0,,7.0,14396,18105.0,2015,1,14,2015-01-01
2015-01-15,64.0,,8.0,15463,19803.0,2015,1,15,2015-01-01
2015-01-16,94.0,,14.0,15059,19084.0,2015,1,16,2015-01-01
2015-01-17,152.0,,3.0,8243,10818.0,2015,1,17,2015-01-01
2015-01-18,12.0,,0.0,2038,2435.0,2015,1,18,2015-01-01
2015-01-19,124.0,,11.0,11913,15733.0,2015,1,19,2015-01-01
2015-01-20,93.0,,9.0,17615,22740.0,2015,1,20,2015-01-01
2015-01-21,67.0,,16.0,16734,21228.0,2015,1,21,2015-01-01
2015-01-22,74.0,,9.0,17435,22630.0,2015,1,22,2015-01-01
2015-01-23,95.0,,14.0,17080,22248.0,2015,1,23,2015-01-01
2015-01-24,41.0,,2.0,5275,6723.0,2015,1,24,2015-01-01
2015-01-25,202.0,,4.0,10235,14421.0,2015,1,25,2015-01-01
2015-01-26,15.0,,0.0,4537,5979.0,2015,1,26,2015-01-01
2015-01-27,36.0,,1.0,1405,2343.0,2015,1,27,2015-01-01
2015-01-28,12.0,,2.0,6223,9907.0,2015,1,28,2015-01-01
2015-01-29,31.0,,3.0,9845,14171.0,2015,1,29,2015-01-01
2015-01-30,21.0,,6.0,9943,12945.0,2015,1,30,2015-01-01
2015-01-31,38.0,,2.0,5752,7328.0,2015,1,31,2015-01-01
2015-02-01,72.0,,8.0,7214,9186.0,2015,2,1,2015-02-01
2015-02-02,6.0,,0.0,1686,2635.0,2015,2,2,2015-02-01
2015-02-03,5.0,,1.0,5443,7816.0,2015,2,3,2015-02-01
2015-02-04,27.0,,1.0,9854,13775.0,2015,2,4,2015-02-01
2015-02-05,13.0,,1.0,9977,12607.0,2015,2,5,2015-02-01
2015-02-06,26.0,,4.0,9334,11948.0,2015,2,6,2015-02-01
2015-02-07,83.0,,7.0,7346,10045.0,2015,2,7,2015-02-01
2015-02-08,65.0,,7.0,7180,9671.0,2015,2,8,2015-02-01
2015-02-09,10.0,,3.0,5717,7234.0,2015,2,9,2015-02-01
2015-02-10,36.0,,5.0,11289,14526.0,2015,2,10,2015-02-01
2015-02-11,46.0,,12.0,12453,16204.0,2015,2,11,2015-02-01
2015-02-12,45.0,,4.0,12651,16248.0,2015,2,12,2015-02-01
2015-02-13,28.0,,2.0,8595,10773.0,2015,2,13,2015-02-01
2015-02-14,54.0,,2.0,5124,6392.0,2015,2,14,2015-02-01
2015-02-15,12.0,,0.0,2837,3289.0,2015,2,15,2015-02-01
2015-02-16,19.0,,2.0,4500,5423.0,2015,2,16,2015-02-01
2015-02-17,14.0,,2.0,5289,6869.0,2015,2,17,2015-02-01
2015-02-18,35.0,,6.0,10001,12995.0,2015,2,18,2015-02-01
2015-02-19,14.0,,0.0,8485,10080.0,2015,2,19,2015-02-01
2015-02-20,14.0,,3.0,6825,8056.0,2015,2,20,2015-02-01
2015-02-21,24.0,,5.0,3453,4164.0,2015,2,21,2015-02-01
2015-02-22,55.0,,4.0,4654,6648.0,2015,2,22,2015-02-01
2015-02-23,11.0,,8.0,8343,10519.0,2015,2,23,2015-02-01
2015-02-24,12.0,,1.0,8483,10675.0,2015,2,24,2015-02-01
2015-02-25,49.0,,5.0,12057,15655.0,2015,2,25,2015-02-01
2015-02-26,26.0,,7.0,11047,14744.0,2015,2,26,2015-02-01
2015-02-27,57.0,,10.0,10861,14313.0,2015,2,27,2015-02-01
2015-02-28,71.0,,3.0,6836,8975.0,2015,2,28,2015-02-01
2015-03-01,37.0,,4.0,3169,4042.0,2015,3,1,2015-03-01
2015-03-02,27.0,,3.0,8019,10767.0,2015,3,2,2015-03-01
2015-03-03,18.0,,2.0,7178,9430.0,2015,3,3,2015-03-01
2015-03-04,28.0,,4.0,8265,10842.0,2015,3,4,2015-03-01
2015-03-05,4.0,,0.0,1821,2604.0,2015,3,5,2015-03-01
2015-03-06,19.0,,6.0,5953,8248.0,2015,3,6,2015-03-01
2015-03-07,96.0,,9.0,6255,8849.0,2015,3,7,2015-03-01
2015-03-08,245.0,,16.0,8711,13701.0,2015,3,8,2015-03-01
2015-03-09,218.0,,24.0,16365,24159.0,2015,3,9,2015-03-01
2015-03-10,126.0,,17.0,13080,17626.0,2015,3,10,2015-03-01
2015-03-11,386.0,,29.0,21728,33446.0,2015,3,11,2015-03-01
2015-03-12,195.0,,22.0,19246,26931.0,2015,3,12,2015-03-01
2015-03-13,239.0,,27.0,17850,24699.0,2015,3,13,2015-03-01
2015-03-14,60.0,,5.0,4302,5592.0,2015,3,14,2015-03-01
2015-03-15,260.0,,31.0,9676,13635.0,2015,3,15,2015-03-01
2015-03-16,273.0,,35.0,18476,26091.0,2015,3,16,2015-03-01
2015-03-17,178.0,,21.0,16287,22462.0,2015,3,17,2015-03-01
2015-03-18,110.0,,15.0,15050,11465.0,2015,3,18,2015-03-01
2015-03-19,150.0,,14.0,16699,16176.0,2015,3,19,2015-03-01
2015-03-20,58.0,,6.0,8786,11465.0,2015,3,20,2015-03-01
2015-03-21,367.0,,23.0,10236,16176.0,2015,3,21,2015-03-01
2015-03-22,381.0,,10.0,10638,16098.0,2015,3,22,2015-03-01
2015-03-23,111.0,,25.0,14669,18957.0,2015,3,23,2015-03-01
2015-03-24,168.0,,34.0,17532,23581.0,2015,3,24,2015-03-01
2015-03-25,136.0,,22.0,15851,21456.0,2015,3,25,2015-03-01
2015-03-26,125.0,,25.0,16193,22876.0,2015,3,26,2015-03-01
2015-03-27,188.0,,19.0,15433,21520.0,2015,3,27,2015-03-01
2015-03-28,10.0,,2.0,1255,1562.0,2015,3,28,2015-03-01
2015-03-29,473.0,,27.0,10585,17373.0,2015,3,29,2015-03-01
2015-03-30,244.0,,53.0,19250,26828.0,2015,3,30,2015-03-01
2015-03-31,122.0,,38.0,15199,20532.0,2015,3,31,2015-03-01
2015-04-01,325.0,,34.0,21566,31708.0,2015,4,1,2015-04-01
2015-04-02,864.0,,65.0,26346,43134.0,2015,4,2,2015-04-01
2015-04-03,365.0,,27.0,15978,23643.0,2015,4,3,2015-04-01
2015-04-04,1029.0,,46.0,15538,27764.0,2015,4,4,2015-04-01
2015-04-05,1208.0,,52.0,14962,29709.0,2015,4,5,2015-04-01
2015-04-06,1065.0,,73.0,25502,43529.0,2015,4,6,2015-04-01
2015-04-07,270.0,,33.0,17640,24209.0,2015,4,7,2015-04-01
2015-04-08,276.0,,30.0,19223,26004.0,2015,4,8,2015-04-01
2015-04-09,163.0,,20.0,17723,23891.0,2015,4,9,2015-04-01
2015-04-10,289.0,,37.0,17648,25628.0,2015,4,10,2015-04-01
2015-04-11,1600.0,,59.0,20451,39786.0,2015,4,11,2015-04-01
2015-04-12,1951.0,,87.0,21851,46764.0,2015,4,12,2015-04-01
2015-04-13,603.0,,73.0,26980,43753.0,2015,4,13,2015-04-01
2015-04-14,334.0,,53.0,24452,36555.0,2015,4,14,2015-04-01
2015-04-15,733.0,,84.0,30184,49727.0,2015,4,15,2015-04-01
2015-04-16,617.0,,57.0,29273,45915.0,2015,4,16,2015-04-01
2015-04-17,671.0,,81.0,26164,42203.0,2015,4,17,2015-04-01
2015-04-18,3685.0,,138.0,31024,71371.0,2015,4,18,2015-04-01
2015-04-19,1851.0,,103.0,23444,46416.0,2015,4,19,2015-04-01
2015-04-20,96.0,,23.0,12080,16377.0,2015,4,20,2015-04-01
2015-04-21,608.0,,88.0,27057,43508.0,2015,4,21,2015-04-01
2015-04-22,374.0,,51.0,23893,35999.0,2015,4,22,2015-04-01
2015-04-23,311.0,,61.0,23886,34259.0,2015,4,23,2015-04-01
2015-04-24,421.0,,37.0,22605,32678.0,2015,4,24,2015-04-01
2015-04-25,2095.0,,85.0,22963,46054.0,2015,4,25,2015-04-01
2015-04-26,1999.0,,128.0,23608,48664.0,2015,4,26,2015-04-01
2015-04-27,609.0,,99.0,27657,43197.0,2015,4,27,2015-04-01
2015-04-28,893.0,,98.0,32481,54129.0,2015,4,28,2015-04-01
2015-04-29,1087.0,,150.0,34427,59166.0,2015,4,29,2015-04-01
2015-04-30,785.0,,102.0,31756,51077.0,2015,4,30,2015-04-01
2015-05-01,917.0,,106.0,30345,48736.0,2015,5,1,2015-05-01
2015-05-02,2799.0,,138.0,28295,60188.0,2015,5,2,2015-05-01
2015-05-03,3361.0,,154.0,30446,69728.0,2015,5,3,2015-05-01
2015-05-04,1397.0,,191.0,35115,63531.0,2015,5,4,2015-05-01
2015-05-05,987.0,,145.0,35990,60088.0,2015,5,5,2015-05-01
2015-05-06,712.0,,90.0,32788,50987.0,2015,5,6,2015-05-01
2015-05-07,1271.0,,133.0,37762,64189.0,2015,5,7,2015-05-01
2015-05-08,1596.0,,170.0,37206,64255.0,2015,5,8,2015-05-01
2015-05-09,2077.0,,158.0,26813,51941.0,2015,5,9,2015-05-01
2015-05-10,2444.0,,189.0,28962,62364.0,2015,5,10,2015-05-01
2015-05-11,1084.0,,198.0,35068,57873.0,2015,5,11,2015-05-01
2015-05-12,1103.0,,179.0,38186,62939.0,2015,5,12,2015-05-01
2015-05-13,891.0,,119.0,36162,57091.0,2015,5,13,2015-05-01
2015-05-14,4927.0,,82.0,44429,80286.0,2015,5,14,2015-05-01
2015-05-15,1665.0,,181.0,37687,64660.0,2015,5,15,2015-05-01
2015-05-16,2392.0,,155.0,26142,50862.0,2015,5,16,2015-05-01
2015-05-17,3499.0,,189.0,34006,73458.0,2015,5,17,2015-05-01
2015-05-18,1031.0,,129.0,33527,53794.0,2015,5,18,2015-05-01
2015-05-19,943.0,,177.0,36272,58026.0,2015,5,19,2015-05-01
2015-05-20,923.0,,100.0,36020,57290.0,2015,5,20,2015-05-01
2015-05-21,746.0,,105.0,33076,50277.0,2015,5,21,2015-05-01
2015-05-22,1356.0,,150.0,33898,58351.0,2015,5,22,2015-05-01
2015-05-23,2967.0,,166.0,25985,56999.0,2015,5,23,2015-05-01
2015-05-24,3689.0,,156.0,27400,66211.0,2015,5,24,2015-05-01
2015-05-25,3392.0,,221.0,30636,69099.0,2015,5,25,2015-05-01
2015-05-26,1202.0,,188.0,38282,64504.0,2015,5,26,2015-05-01
2015-05-27,879.0,,124.0,35952,57511.0,2015,5,27,2015-05-01
2015-05-28,1014.0,,144.0,38291,61662.0,2015,5,28,2015-05-01
2015-05-29,1648.0,,134.0,40179,69343.0,2015,5,29,2015-05-01
2015-05-30,3082.0,,192.0,33503,69481.0,2015,5,30,2015-05-01
2015-05-31,1606.0,,105.0,21196,40580.0,2015,5,31,2015-05-01
2015-06-01,162.0,,41.0,16079,20369.0,2015,6,1,2015-06-01
2015-06-02,75.0,,35.0,12706,15730.0,2015,6,2,2015-06-01
2015-06-03,1129.0,,143.0,36345,58749.0,2015,6,3,2015-06-01
2015-06-04,806.0,,147.0,34390,52792.0,2015,6,4,2015-06-01
2015-06-05,959.0,,117.0,32861,51079.0,2015,6,5,2015-06-01
2015-06-06,2457.0,,144.0,27910,55613.0,2015,6,6,2015-06-01
2015-06-07,3295.0,,169.0,32881,71994.0,2015,6,7,2015-06-01
2015-06-08,1045.0,,168.0,35453,58140.0,2015,6,8,2015-06-01
2015-06-09,889.0,,140.0,37322,59489.0,2015,6,9,2015-06-01
